code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_group,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,completed_mooc
DDD,2013J,608449,1,Scotland,3,70-80%,1,0-35,0,60,1,Pass,-32,1
DDD,2013J,608630,1,Yorkshire Region,3,0-10%,1,0-35,0,120,1,Fail,-42,1
DDD,2013J,608638,1,West Midlands Region,3,0-10%,1,0-35,0,60,1,Withdrawn,-39,0
DDD,2013J,608643,1,North Region,,40-50%,1,0-35,0,120,1,Pass,-39,1
DDD,2013J,608733,1,East Anglian Region,2,50-60%,1,0-35,0,90,1,Pass,-34,1
DDD,2013J,608745,1,Scotland,,60-70%,1,0-35,0,60,1,Pass,-37,1
DDD,2013J,608815,2,Scotland,3,50-60%,1,0-35,0,60,1,Pass,-35,1
DDD,2013J,608848,2,North Western Region,3,70-80%,1,0-35,0,120,1,Withdrawn,-39,0
DDD,2013J,608923,1,East Anglian Region,2,0-10%,1,0-35,0,120,1,Pass,-39,1
DDD,2013J,608943,2,South West Region,2,30-40%,1,0-35,0,120,2,Withdrawn,-39,0
DDD,2013J,608983,2,Wales,,20-30%,2,35-55,0,90,1,Pass,-39,1
DDD,2013J,609031,2,East Anglian Region,2,70-80%,1,0-35,0,90,1,Distinction,-39,1
DDD,2013J,609044,1,London Region,3,20-30%,1,0-35,0,120,1,Fail,-35,1
DDD,2013J,609089,1,South West Region,2,80-90%,2,35-55,0,120,1,Withdrawn,-39,0
DDD,2013J,609242,1,North Western Region,2,Oct-20,1,0-35,0,60,1,Fail,-38,1
DDD,2013J,609381,2,London Region,3,50-60%,2,35-55,0,60,1,Withdrawn,-38,0
DDD,2013J,609480,2,South East Region,3,30-40%,2,35-55,0,60,1,Fail,-36,1
DDD,2013J,609488,2,South West Region,3,70-80%,1,0-35,0,60,1,Fail,-32,1
DDD,2013J,609593,1,North Region,,30-40%,1,0-35,0,60,1,Pass,-38,1
DDD,2013J,609797,2,South West Region,3,30-40%,1,0-35,0,60,2,Withdrawn,-21,0
DDD,2013J,609932,2,West Midlands Region,3,0-10%,1,0-35,0,60,1,Pass,-32,1
DDD,2013J,609969,1,North Region,2,,1,0-35,0,60,1,Pass,-22,1
DDD,2013J,610019,1,Yorkshire Region,3,40-50%,3,55<=,0,60,1,Pass,-35,1
DDD,2013J,610106,2,South Region,3,30-40%,1,0-35,0,90,2,Withdrawn,-37,0
DDD,2013J,610170,1,South Region,2,40-50%,1,0-35,0,120,1,Withdrawn,-37,0
DDD,2013J,610220,2,London Region,3,30-40%,1,0-35,0,120,1,Pass,-37,1
DDD,2013J,610257,1,Ireland,5,,2,35-55,0,70,1,Pass,-21,1
DDD,2013J,610279,1,South Region,3,60-70%,1,0-35,0,60,1,Pass,-36,1
DDD,2013J,610393,1,North Region,3,,1,0-35,0,90,1,Fail,-36,1
DDD,2013J,610402,1,Wales,,0-10%,1,0-35,0,60,1,Withdrawn,-36,0
DDD,2013J,610469,2,North Region,5,,1,0-35,0,60,1,Withdrawn,-31,0
DDD,2013J,610537,1,North Western Region,3,50-60%,1,0-35,0,60,1,Fail,-25,1
DDD,2013J,610595,2,North Region,3,,1,0-35,0,90,1,Pass,-29,1
DDD,2013J,610603,2,North Region,3,20-30%,1,0-35,0,60,2,Pass,-35,1
DDD,2013J,610606,1,South Region,,70-80%,1,0-35,0,60,1,Withdrawn,-25,0
DDD,2013J,610701,2,London Region,,0-10%,1,0-35,0,120,1,Fail,-31,1
DDD,2013J,610817,2,Wales,2,80-90%,2,35-55,0,60,1,Withdrawn,-24,0
DDD,2013J,610830,2,Wales,2,80-90%,1,0-35,0,60,1,Withdrawn,-24,0
DDD,2013J,610834,1,North Western Region,3,40-50%,2,35-55,0,60,1,Withdrawn,-31,0
DDD,2013J,610838,2,Wales,2,40-50%,2,35-55,0,60,1,Withdrawn,-24,0
DDD,2013J,610870,2,South Region,3,90-100%,1,0-35,0,90,1,Pass,-31,1
DDD,2013J,610913,2,North Western Region,2,0-10%,1,0-35,0,60,1,Withdrawn,-36,1
DDD,2013J,611162,2,Ireland,2,20-30%,1,0-35,0,120,1,Pass,-35,1
DDD,2013J,611244,1,South West Region,3,30-40%,1,0-35,0,60,1,Fail,-35,1
DDD,2013J,611259,2,North Region,2,,1,0-35,0,60,1,Pass,-22,1
DDD,2013J,611271,1,Wales,2,30-40%,1,0-35,0,60,1,Fail,-23,1
DDD,2013J,611284,1,West Midlands Region,2,70-80%,2,35-55,0,90,1,Distinction,-35,1
DDD,2013J,611408,1,South Region,3,80-90%,1,0-35,0,120,1,Pass,-35,1
DDD,2013J,611418,1,Ireland,3,,1,0-35,0,60,1,Fail,-25,1
DDD,2013J,611464,2,West Midlands Region,3,50-60%,1,0-35,0,240,1,Pass,-23,1
DDD,2013J,611478,2,South East Region,3,60-70%,1,0-35,0,60,1,Distinction,-34,1
DDD,2013J,611593,1,South Region,5,90-100%,2,35-55,0,60,1,Pass,-35,1
DDD,2013J,835603,1,North Western Region,,20-30%,3,55<=,0,150,1,Withdrawn,,0
DDD,2013J,925553,1,London Region,,90-100%,3,55<=,1,120,1,Withdrawn,-142,0
DDD,2013J,983970,1,East Midlands Region,,80-90%,2,35-55,0,90,1,Pass,-73,1
DDD,2013J,997948,1,North Western Region,3,20-30%,3,55<=,0,120,1,Withdrawn,-53,0
DDD,2013J,1080206,2,Scotland,,70-80%,2,35-55,0,60,1,Pass,-45,1
DDD,2013J,1103608,2,South West Region,,70-80%,2,35-55,0,60,1,Pass,-165,1
DDD,2013J,1187586,1,Scotland,,80-90%,3,55<=,0,90,1,Pass,-72,1
DDD,2013J,1282596,1,West Midlands Region,,40-50%,2,35-55,4,60,1,Fail,-155,1
DDD,2013J,1345808,2,Scotland,,20-30%,2,35-55,0,60,1,Pass,-100,1
DDD,2013J,1346966,1,North Region,,,2,35-55,0,60,1,Withdrawn,-42,0
DDD,2013J,1355699,1,West Midlands Region,,50-60%,2,35-55,2,60,1,Pass,-67,1
DDD,2013J,1375851,1,London Region,,50-60%,3,55<=,0,150,1,Pass,-25,1
DDD,2013J,1440467,1,East Anglian Region,3,30-40%,2,35-55,0,90,1,Pass,-57,1
DDD,2013J,1442991,1,Scotland,,70-80%,2,35-55,0,210,1,Pass,-67,1
DDD,2013J,1449692,1,West Midlands Region,2,40-50%,2,35-55,0,120,1,Pass,-109,1
DDD,2013J,1464932,2,East Midlands Region,2,Oct-20,2,35-55,0,60,1,Withdrawn,-51,0
DDD,2013J,1485105,1,Wales,2,60-70%,2,35-55,2,60,1,Fail,-57,1
DDD,2013J,1497480,2,Scotland,3,40-50%,2,35-55,0,60,1,Fail,-156,1
DDD,2013J,1507503,2,East Anglian Region,3,70-80%,2,35-55,0,60,2,Pass,-38,1
DDD,2013J,1509881,2,Scotland,3,0-10%,2,35-55,0,60,2,Fail,-39,1
DDD,2013J,1517755,1,South Region,3,20-30%,2,35-55,0,60,1,Withdrawn,-36,0
DDD,2013J,1522631,2,East Anglian Region,3,30-40%,2,35-55,0,90,1,Fail,-135,1
DDD,2013J,1530521,1,East Midlands Region,2,80-90%,2,35-55,0,60,1,Pass,-200,1
DDD,2013J,1563203,1,London Region,,40-50%,2,35-55,1,60,1,Fail,-155,1
DDD,2013J,1564630,2,East Midlands Region,2,80-90%,2,35-55,0,60,1,Pass,-24,1
DDD,2013J,1569426,1,South West Region,3,20-30%,2,35-55,0,60,1,Pass,-29,1
DDD,2013J,1580084,2,North Western Region,3,40-50%,2,35-55,0,60,1,Fail,-39,1
DDD,2013J,1581243,1,East Midlands Region,3,30-40%,2,35-55,0,60,1,Pass,-53,1
DDD,2013J,1592048,1,Wales,,30-40%,3,55<=,0,120,1,Withdrawn,-151,0
DDD,2013J,1610188,1,East Midlands Region,2,60-70%,2,35-55,1,90,1,Fail,-155,1
DDD,2013J,1644266,2,South Region,2,60-70%,2,35-55,0,60,1,Withdrawn,-197,0
DDD,2013J,1644568,2,East Anglian Region,2,50-60%,2,35-55,0,60,2,Fail,-81,1
DDD,2013J,1678800,1,Scotland,3,40-50%,2,35-55,2,90,1,Pass,-108,1
DDD,2013J,1679727,1,Scotland,3,80-90%,2,35-55,0,60,1,Pass,-60,1
DDD,2013J,1679862,1,Scotland,3,80-90%,1,0-35,0,135,2,Fail,-78,1
DDD,2013J,1684787,1,South West Region,,40-50%,2,35-55,0,90,1,Withdrawn,-163,0
DDD,2013J,1687996,1,North Western Region,2,80-90%,3,55<=,0,60,1,Withdrawn,-199,0
DDD,2013J,1689069,2,North Region,3,,2,35-55,0,60,1,Pass,-60,1
DDD,2013J,1713615,2,South West Region,,30-40%,2,35-55,0,130,1,Distinction,-51,1
DDD,2013J,1716492,1,East Anglian Region,2,60-70%,2,35-55,0,60,2,Fail,-151,1
DDD,2013J,1721891,1,South Region,2,Oct-20,2,35-55,0,60,1,Fail,-109,1
DDD,2013J,1723019,2,South Region,,60-70%,2,35-55,0,120,1,Fail,-70,1
DDD,2013J,1753235,1,Yorkshire Region,,60-70%,2,35-55,0,60,1,Withdrawn,-203,0
DDD,2013J,1756165,2,North Region,,30-40%,1,0-35,0,60,1,Pass,-160,1
DDD,2013J,1766513,1,South East Region,2,80-90%,2,35-55,1,60,1,Pass,-198,1
DDD,2013J,1777511,1,South West Region,3,40-50%,2,35-55,0,60,1,Pass,-66,1
DDD,2013J,1782581,2,East Anglian Region,2,40-50%,2,35-55,0,60,1,Withdrawn,-136,0
DDD,2013J,1796059,1,South Region,2,90-100%,1,0-35,0,60,1,Withdrawn,-53,0
DDD,2013J,1818677,1,East Anglian Region,3,80-90%,2,35-55,0,90,1,Withdrawn,-136,0
DDD,2013J,1819994,1,South Region,,70-80%,3,55<=,1,120,1,Distinction,-25,1
DDD,2013J,1830562,1,Scotland,,20-30%,2,35-55,0,60,1,Fail,-42,1
DDD,2013J,1833308,2,Yorkshire Region,2,50-60%,2,35-55,0,60,1,Withdrawn,-148,0
DDD,2013J,1835411,1,Scotland,,90-100%,3,55<=,0,60,1,Distinction,-73,1
DDD,2013J,1840610,1,West Midlands Region,,40-50%,2,35-55,1,60,1,Withdrawn,-109,0
DDD,2013J,1847481,2,East Anglian Region,,30-40%,2,35-55,0,60,1,Pass,-37,1
DDD,2013J,1868389,1,North Western Region,3,30-40%,2,35-55,0,60,2,Fail,-115,1
DDD,2013J,1874363,1,East Midlands Region,,40-50%,2,35-55,0,60,1,Pass,-70,1
DDD,2013J,1877732,1,West Midlands Region,,70-80%,2,35-55,0,90,1,Withdrawn,-113,0
DDD,2013J,1887928,1,North Western Region,,0-10%,2,35-55,0,90,1,Pass,-192,1
DDD,2013J,1894634,1,London Region,,0-10%,2,35-55,1,180,2,Pass,-24,1
DDD,2013J,1901764,2,London Region,,30-40%,2,35-55,0,180,1,Withdrawn,-35,0
DDD,2013J,1903131,1,East Anglian Region,2,40-50%,2,35-55,0,120,1,Withdrawn,-38,0
DDD,2013J,1903477,1,Wales,,90-100%,2,35-55,0,90,1,Pass,-192,1
DDD,2013J,1913872,2,South Region,3,90-100%,3,55<=,1,60,1,Fail,-129,1
DDD,2013J,1935774,1,South West Region,3,40-50%,1,0-35,2,60,1,Withdrawn,-157,0
DDD,2013J,1957728,1,East Midlands Region,2,80-90%,1,0-35,0,60,1,Fail,-203,1
DDD,2013J,1963677,1,North Western Region,2,0-10%,1,0-35,0,60,2,Pass,-17,1
DDD,2013J,1982833,1,Wales,,80-90%,2,35-55,0,60,1,Fail,-38,1
DDD,2013J,2014252,1,South Region,,60-70%,1,0-35,0,60,1,Withdrawn,-51,0
DDD,2013J,2032057,1,South Region,3,80-90%,1,0-35,0,60,1,Pass,-37,1
DDD,2013J,2032882,2,East Midlands Region,3,30-40%,2,35-55,0,60,2,Withdrawn,-100,0
DDD,2013J,2034802,1,Scotland,,90-100%,3,55<=,0,130,1,Distinction,-63,1
DDD,2013J,2039190,2,North Region,2,,2,35-55,0,60,1,Distinction,-205,1
DDD,2013J,2039810,1,Scotland,,80-90%,2,35-55,0,60,1,Withdrawn,-37,0
DDD,2013J,2043916,1,South East Region,2,90-100%,2,35-55,0,120,1,Withdrawn,-115,0
DDD,2013J,2045139,1,Scotland,2,80-90%,2,35-55,0,70,1,Withdrawn,-57,0
DDD,2013J,2046628,1,Ireland,,60-70%,2,35-55,1,120,2,Withdrawn,-189,0
DDD,2013J,2068627,2,Scotland,5,60-70%,2,35-55,0,130,1,Withdrawn,-53,0
DDD,2013J,2082180,1,London Region,3,90-100%,1,0-35,2,60,1,Withdrawn,-120,0
DDD,2013J,2089582,2,South East Region,,20-30%,2,35-55,0,60,1,Pass,-37,1
DDD,2013J,2094546,1,East Anglian Region,3,60-70%,2,35-55,1,60,1,Withdrawn,-92,0
DDD,2013J,2098405,1,South Region,,90-100%,3,55<=,0,60,1,Pass,-109,1
DDD,2013J,2112088,2,South West Region,3,30-40%,2,35-55,1,70,1,Pass,-56,1
DDD,2013J,2134578,2,East Anglian Region,3,40-50%,1,0-35,0,60,1,Withdrawn,-70,0
DDD,2013J,2149701,2,Wales,2,0-10%,1,0-35,0,240,1,Withdrawn,-88,0
DDD,2013J,2157412,1,South West Region,,30-40%,2,35-55,0,60,1,Pass,-24,1
DDD,2013J,2175266,1,Wales,,50-60%,2,35-55,0,60,1,Withdrawn,-53,0
DDD,2013J,2194777,1,East Anglian Region,2,Oct-20,1,0-35,0,120,1,Withdrawn,-183,0
DDD,2013J,2195479,2,South Region,2,40-50%,2,35-55,0,90,1,Withdrawn,-112,0
DDD,2013J,2198952,1,Ireland,3,,2,35-55,0,60,1,Pass,-35,1
DDD,2013J,2198970,1,North Western Region,,50-60%,2,35-55,0,60,1,Withdrawn,-113,0
DDD,2013J,2202076,1,Ireland,2,70-80%,1,0-35,0,90,1,Pass,-185,1
DDD,2013J,2204293,2,Scotland,2,50-60%,2,35-55,0,120,1,Pass,-112,1
DDD,2013J,2215898,2,Scotland,,40-50%,2,35-55,2,60,2,Pass,-169,1
DDD,2013J,2221869,2,Wales,,Oct-20,2,35-55,2,150,1,Withdrawn,-72,0
DDD,2013J,2232218,1,South Region,3,30-40%,2,35-55,1,120,1,Pass,-58,1
DDD,2013J,2239650,2,East Anglian Region,,90-100%,2,35-55,0,140,1,Distinction,-202,1
DDD,2013J,2252750,2,East Anglian Region,3,30-40%,1,0-35,0,220,1,Pass,-98,1
DDD,2013J,2253576,1,Yorkshire Region,2,Oct-20,2,35-55,0,60,1,Fail,-113,1
DDD,2013J,2256318,1,Yorkshire Region,3,20-30%,1,0-35,1,120,2,Withdrawn,-78,1
DDD,2013J,2281870,1,East Anglian Region,2,0-10%,1,0-35,0,60,1,Withdrawn,-148,0
DDD,2013J,2282040,2,Yorkshire Region,3,40-50%,1,0-35,0,60,1,Pass,-63,1
DDD,2013J,2284294,2,East Midlands Region,,Oct-20,1,0-35,0,60,1,Distinction,-98,1
DDD,2013J,2288599,1,North Region,2,0-10%,1,0-35,0,60,1,Withdrawn,-109,0
DDD,2013J,2289847,1,Ireland,2,80-90%,1,0-35,0,60,1,Pass,-36,1
DDD,2013J,2292724,1,East Anglian Region,2,60-70%,1,0-35,1,60,1,Pass,-65,1
DDD,2013J,2296163,2,Wales,3,30-40%,2,35-55,0,120,1,Pass,-63,1
DDD,2013J,2305957,2,North Western Region,,0-10%,1,0-35,0,150,1,Withdrawn,-73,0
DDD,2013J,2314761,1,East Midlands Region,3,90-100%,1,0-35,0,60,1,Withdrawn,-155,0
DDD,2013J,2321492,2,East Midlands Region,2,Oct-20,2,35-55,0,150,2,Withdrawn,-102,0
DDD,2013J,2325606,2,North Region,2,40-50%,1,0-35,1,70,1,Withdrawn,-151,0
DDD,2013J,2327045,1,London Region,3,0-10%,2,35-55,0,60,1,Pass,-35,1
DDD,2013J,2327472,1,Ireland,,,2,35-55,0,60,1,Pass,-36,1
DDD,2013J,2336922,2,South East Region,3,80-90%,2,35-55,0,180,1,Withdrawn,-63,0
DDD,2013J,2337441,2,Scotland,2,90-100%,1,0-35,0,60,1,Fail,-86,1
DDD,2013J,2339150,2,West Midlands Region,3,0-10%,1,0-35,4,60,1,Fail,-57,1
DDD,2013J,2340230,2,Scotland,,0-10%,1,0-35,0,120,1,Pass,-91,1
DDD,2013J,2340786,1,London Region,3,90-100%,2,35-55,0,60,1,Distinction,-50,1
DDD,2013J,2342399,1,South West Region,2,50-60%,2,35-55,1,60,1,Pass,-74,1
DDD,2013J,2352039,2,North Western Region,2,30-40%,2,35-55,0,180,1,Withdrawn,-161,0
DDD,2013J,2355555,1,South West Region,2,20-30%,1,0-35,0,60,2,Fail,-134,1
DDD,2013J,2356801,1,East Anglian Region,,70-80%,2,35-55,0,60,1,Pass,-142,1
DDD,2013J,2358707,2,South West Region,3,90-100%,1,0-35,0,120,1,Pass,-134,1
DDD,2013J,2359191,1,Yorkshire Region,2,20-30%,2,35-55,0,60,1,Pass,-63,1
DDD,2013J,2365438,1,Yorkshire Region,,60-70%,2,35-55,0,60,1,Fail,-203,1
DDD,2013J,2366024,1,North Western Region,3,20-30%,1,0-35,0,90,1,Fail,-37,1
DDD,2013J,2366701,2,South West Region,,40-50%,2,35-55,1,190,2,Withdrawn,-31,0
DDD,2013J,2367887,2,Scotland,3,0-10%,2,35-55,1,330,1,Withdrawn,-120,0
DDD,2013J,2375123,1,North Western Region,,70-80%,1,0-35,1,60,1,Pass,-37,1
DDD,2013J,2375627,1,Wales,3,30-40%,1,0-35,1,60,2,Pass,-52,1
DDD,2013J,2377769,2,North Western Region,3,Oct-20,1,0-35,0,60,1,Pass,-50,1
DDD,2013J,2382048,2,East Midlands Region,,60-70%,2,35-55,0,90,1,Distinction,-52,1
DDD,2013J,2383036,2,Yorkshire Region,3,Oct-20,1,0-35,0,120,1,Pass,-123,1
DDD,2013J,2388030,1,Scotland,3,50-60%,1,0-35,3,60,1,Fail,-45,1
DDD,2013J,2404530,1,Scotland,3,30-40%,1,0-35,0,70,1,Fail,-39,1
DDD,2013J,2409396,2,West Midlands Region,3,70-80%,1,0-35,0,90,2,Withdrawn,-38,0
DDD,2013J,2410364,2,East Midlands Region,3,90-100%,1,0-35,0,60,1,Withdrawn,-51,0
DDD,2013J,2411981,1,Wales,3,20-30%,1,0-35,0,270,1,Withdrawn,-142,0
DDD,2013J,2416024,1,East Anglian Region,2,70-80%,2,35-55,0,60,1,Fail,-198,1
DDD,2013J,2421961,1,Yorkshire Region,3,30-40%,1,0-35,0,90,1,Fail,-70,1
DDD,2013J,2430070,1,Yorkshire Region,3,30-40%,2,35-55,0,60,1,Pass,-37,1
DDD,2013J,2430405,2,East Midlands Region,2,60-70%,1,0-35,0,60,2,Pass,-37,1
DDD,2013J,2434369,2,Scotland,,90-100%,1,0-35,0,240,2,Distinction,-72,1
DDD,2013J,2437065,1,Scotland,3,Oct-20,2,35-55,1,60,2,Distinction,-44,1
DDD,2013J,2445016,2,South West Region,3,50-60%,1,0-35,1,150,1,Withdrawn,-191,0
DDD,2013J,2446109,1,East Anglian Region,2,20-30%,1,0-35,0,90,1,Pass,-53,1
DDD,2013J,2452902,2,West Midlands Region,2,50-60%,1,0-35,0,120,2,Withdrawn,-148,0
DDD,2013J,2457907,1,North Western Region,3,60-70%,1,0-35,0,90,1,Pass,-37,1
DDD,2013J,2461936,1,East Midlands Region,3,60-70%,1,0-35,0,60,1,Pass,-43,1
DDD,2013J,2462628,1,South East Region,,50-60%,2,35-55,0,60,1,Pass,-107,1
DDD,2013J,2472145,1,East Anglian Region,,40-50%,2,35-55,1,160,1,Pass,-49,1
DDD,2013J,2473456,2,London Region,2,70-80%,2,35-55,0,60,1,Pass,-35,1
DDD,2013J,2474436,2,North Western Region,3,20-30%,1,0-35,0,120,1,Fail,-29,1
DDD,2013J,2477052,1,South Region,2,90-100%,2,35-55,0,70,1,Pass,-179,1
DDD,2013J,2477792,1,South East Region,,40-50%,2,35-55,0,60,1,Withdrawn,-86,0
DDD,2013J,2479086,2,Scotland,2,20-30%,1,0-35,1,60,1,Fail,-52,1
DDD,2013J,2485582,1,South West Region,2,40-50%,2,35-55,0,60,1,Distinction,-198,1
DDD,2013J,2485856,2,Scotland,2,20-30%,2,35-55,1,120,1,Withdrawn,-38,0
DDD,2013J,2486769,1,London Region,,0-10%,2,35-55,0,90,1,Fail,-50,1
DDD,2013J,2494999,2,North Region,2,,1,0-35,0,60,1,Fail,-45,1
DDD,2013J,2495352,1,Ireland,2,30-40%,2,35-55,0,60,1,Fail,-72,1
DDD,2013J,2501578,2,Wales,3,70-80%,1,0-35,0,60,1,Withdrawn,-98,0
DDD,2013J,2505389,1,West Midlands Region,3,20-30%,1,0-35,0,60,1,Withdrawn,-44,1
DDD,2013J,2505413,2,South Region,2,30-40%,1,0-35,0,120,2,Withdrawn,-63,0
DDD,2013J,2505859,1,North Region,,,2,35-55,0,60,1,Pass,-59,1
DDD,2013J,2520868,2,Yorkshire Region,2,80-90%,1,0-35,0,120,1,Pass,-204,1
DDD,2013J,2522932,2,Scotland,,20-30%,1,0-35,0,90,1,Fail,-39,1
DDD,2013J,2539092,1,Scotland,2,Oct-20,1,0-35,1,60,1,Fail,-45,1
DDD,2013J,2540195,1,South Region,,90-100%,1,0-35,1,90,1,Fail,-65,1
DDD,2013J,2542803,1,Wales,3,30-40%,1,0-35,0,60,1,Withdrawn,-36,0
DDD,2013J,2546792,1,North Western Region,2,20-30%,1,0-35,1,90,1,Withdrawn,-37,0
DDD,2013J,2546976,1,Wales,,Oct-20,2,35-55,0,60,1,Withdrawn,-113,0
DDD,2013J,2547032,2,North Western Region,3,0-10%,1,0-35,1,60,1,Withdrawn,-58,0
DDD,2013J,2550054,2,North Western Region,,50-60%,2,35-55,0,60,1,Fail,-100,1
DDD,2013J,2552672,2,Scotland,,50-60%,2,35-55,1,60,2,Pass,-29,1
DDD,2013J,2554973,1,South Region,2,40-50%,2,35-55,1,60,1,Fail,-87,1
DDD,2013J,2555596,1,South Region,3,30-40%,1,0-35,0,90,1,Pass,-38,1
DDD,2013J,2556345,2,North Western Region,2,0-10%,2,35-55,1,60,1,Fail,-156,1
DDD,2013J,2560868,1,London Region,3,40-50%,1,0-35,0,60,1,Pass,-50,1
DDD,2013J,2561282,2,West Midlands Region,2,0-10%,1,0-35,0,60,2,Fail,-191,1
DDD,2013J,2561811,1,South East Region,2,60-70%,2,35-55,0,60,1,Withdrawn,-25,0
DDD,2013J,2569051,2,South Region,,50-60%,2,35-55,0,60,1,Fail,-87,1
DDD,2013J,2569416,1,South Region,3,80-90%,2,35-55,1,90,1,Distinction,-203,1
DDD,2013J,2569653,1,North Western Region,,90-100%,2,35-55,0,90,1,Fail,-88,1
DDD,2013J,2570253,1,South East Region,2,70-80%,2,35-55,0,120,1,Pass,-39,1
DDD,2013J,2574281,2,North Western Region,2,30-40%,2,35-55,0,60,1,Fail,-115,1
DDD,2013J,2576298,1,South West Region,3,60-70%,1,0-35,0,90,1,Fail,-128,1
DDD,2013J,2577480,1,North Western Region,2,30-40%,1,0-35,0,120,1,Withdrawn,-36,0
DDD,2013J,2579683,1,West Midlands Region,3,20-30%,1,0-35,0,60,2,Withdrawn,-151,0
DDD,2013J,2581779,1,London Region,3,50-60%,1,0-35,0,60,1,Pass,-151,1
DDD,2013J,2581822,1,West Midlands Region,,30-40%,1,0-35,1,150,1,Pass,-43,1
DDD,2013J,2585270,1,North Western Region,3,0-10%,1,0-35,2,60,1,Pass,-98,1
DDD,2013J,2585395,1,South East Region,2,80-90%,1,0-35,0,60,1,Withdrawn,-144,0
DDD,2013J,2588379,1,East Anglian Region,2,70-80%,2,35-55,0,60,2,Fail,-10,1
DDD,2013J,2588655,1,Scotland,2,50-60%,1,0-35,1,60,1,Withdrawn,-43,0
DDD,2013J,2589096,1,South Region,2,30-40%,1,0-35,0,60,1,Withdrawn,-191,0
DDD,2013J,2595968,1,South Region,3,90-100%,2,35-55,0,60,1,Withdrawn,-37,1
DDD,2013J,2597673,2,Scotland,,30-40%,1,0-35,0,60,1,Withdrawn,-52,0
DDD,2013J,2598861,1,South West Region,2,Oct-20,1,0-35,1,60,1,Withdrawn,-198,0
DDD,2013J,2602235,1,East Midlands Region,2,50-60%,1,0-35,0,90,1,Fail,-74,1
DDD,2013J,2606871,1,Scotland,,80-90%,1,0-35,0,60,1,Withdrawn,-186,0
DDD,2013J,2608420,2,East Midlands Region,2,40-50%,1,0-35,0,120,1,Withdrawn,-151,0
DDD,2013J,2612561,1,North Region,3,70-80%,1,0-35,0,60,1,Pass,-165,1
DDD,2013J,2613296,1,Scotland,2,40-50%,1,0-35,1,120,1,Pass,-30,1
DDD,2013J,2615169,1,Wales,3,40-50%,1,0-35,0,60,1,Withdrawn,-35,0
DDD,2013J,2615761,2,London Region,3,80-90%,1,0-35,1,60,1,Fail,-101,1
DDD,2013J,2618352,2,London Region,2,20-30%,1,0-35,0,60,1,Withdrawn,-31,0
DDD,2013J,2624040,2,South West Region,2,80-90%,1,0-35,1,210,1,Pass,-102,1
DDD,2013J,2627449,1,East Midlands Region,2,30-40%,1,0-35,0,120,1,Pass,-28,1
DDD,2013J,2630796,2,Yorkshire Region,3,30-40%,1,0-35,0,120,1,Withdrawn,-198,0
DDD,2013J,2631225,2,Scotland,,70-80%,1,0-35,0,60,1,Withdrawn,-91,0
DDD,2013J,2635163,1,Scotland,2,40-50%,2,35-55,0,70,1,Pass,-35,1
DDD,2013J,2636885,2,Yorkshire Region,3,Oct-20,2,35-55,2,120,1,Fail,-72,1
DDD,2013J,2639310,1,East Anglian Region,3,60-70%,1,0-35,0,90,1,Pass,-74,1
DDD,2013J,2642498,2,Scotland,2,0-10%,2,35-55,2,120,2,Withdrawn,-73,0
DDD,2013J,2643555,1,Scotland,3,70-80%,1,0-35,0,60,1,Pass,-66,1
DDD,2013J,2646291,2,South West Region,3,20-30%,1,0-35,1,60,1,Pass,-90,1
DDD,2013J,2648271,1,Scotland,3,80-90%,1,0-35,1,60,1,Withdrawn,-70,0
DDD,2013J,2648317,1,East Midlands Region,2,60-70%,1,0-35,0,60,2,Withdrawn,-50,0
DDD,2013J,2649310,2,London Region,2,Oct-20,2,35-55,0,60,1,Withdrawn,-74,0
DDD,2013J,2650741,1,South Region,2,70-80%,1,0-35,0,60,1,Pass,-171,1
DDD,2013J,2654602,1,West Midlands Region,,80-90%,1,0-35,0,90,1,Withdrawn,-38,0
DDD,2013J,2658898,2,South West Region,2,50-60%,1,0-35,0,120,1,Pass,-60,1
DDD,2013J,2662178,2,South Region,3,30-40%,2,35-55,2,60,1,Pass,-123,1
DDD,2013J,2662451,1,Scotland,3,40-50%,1,0-35,2,60,1,Withdrawn,-123,0
DDD,2013J,2663010,1,East Anglian Region,2,50-60%,2,35-55,2,60,1,Pass,-151,1
DDD,2013J,2668945,1,Scotland,3,50-60%,2,35-55,1,60,1,Withdrawn,-36,0
DDD,2013J,2671469,2,South East Region,2,60-70%,1,0-35,0,60,1,Pass,-191,1
DDD,2013J,2677097,2,Scotland,3,40-50%,1,0-35,0,120,1,Pass,-151,1
DDD,2013J,2678587,1,East Midlands Region,2,20-30%,1,0-35,0,60,1,Withdrawn,-43,0
DDD,2013J,2681198,1,East Anglian Region,2,70-80%,2,35-55,2,100,1,Withdrawn,-113,0
DDD,2013J,2681471,1,South Region,3,60-70%,1,0-35,0,60,1,Withdrawn,-64,0
DDD,2013J,2683696,1,South Region,3,60-70%,2,35-55,0,330,1,Withdrawn,-203,0
DDD,2013J,2685827,2,East Midlands Region,2,50-60%,1,0-35,1,120,1,Withdrawn,-39,0
DDD,2013J,2686578,1,Scotland,3,60-70%,1,0-35,0,90,1,Distinction,-39,1
DDD,2013J,2688422,2,South Region,3,60-70%,1,0-35,0,120,2,Withdrawn,-120,0
